ID,Parent_ID,Category
10004,0,/Business & Industrial
13864,10004,/Business & Industrial/Aerospace & Defense
13460,10004,/Business & Industrial/Agriculture
11194,13460,/Business & Industrial/Agriculture/Agricultural Equipment
12444,11194,/Business & Industrial/Agriculture/Agricultural Equipment/Balers
12438,11194,/Business & Industrial/Agriculture/Agricultural Equipment/Crop Sprayers
12440,11194,/Business & Industrial/Agriculture/Agricultural Equipment/Cultivators
12443,11194,/Business & Industrial/Agriculture/Agricultural Equipment/Farm Tractors
13159,"1,24,43,11,275",/Business & Industrial/Agriculture/Agricultural Equipment/Farm Tractors/Front End Loaders
13160,12443,/Business & Industrial/Agriculture/Agricultural Equipment/Farm Tractors/Walking Tractors
12439,11194,/Business & Industrial/Agriculture/Agricultural Equipment/Feed Grinders
12441,11194,/Business & Industrial/Agriculture/Agricultural Equipment/Grain Augers & Conveyors
12434,11194,/Business & Industrial/Agriculture/Agricultural Equipment/Manure & Seed Spreaders
12436,11194,/Business & Industrial/Agriculture/Agricultural Equipment/Rock Pickers
11074,13460,/Business & Industrial/Agriculture/Agricultural Research
11076,13460,/Business & Industrial/Agriculture/Agricultural Testing & Analysis
12357,"1,10,76,11,188",/Business & Industrial/Agriculture/Agricultural Testing & Analysis/Crop Consulting
12356,11076,/Business & Industrial/Agriculture/Agricultural Testing & Analysis/Soil Testing & Analysis
12552,"1,34,60,11,250",/Business & Industrial/Agriculture/Agrochemicals
11073,"1,34,60,13,676",/Business & Industrial/Agriculture/Aquaculture & Fishery Services
11188,13460,/Business & Industrial/Agriculture/Crops
12428,11188,/Business & Industrial/Agriculture/Crops/Cereal & Grain
12427,11188,/Business & Industrial/Agriculture/Crops/Seed
11083,13460,/Business & Industrial/Agriculture/Forestry
12423,11083,/Business & Industrial/Agriculture/Forestry/Firewood & Firewood Equipment
13156,12423,/Business & Industrial/Agriculture/Forestry/Firewood & Firewood Equipment/Firewood Processors
13157,12423,/Business & Industrial/Agriculture/Forestry/Firewood & Firewood Equipment/Log Splitters
12422,11083,/Business & Industrial/Agriculture/Forestry/Land-Clearing
12366,11083,/Business & Industrial/Agriculture/Forestry/Logging & Milling
11078,13460,/Business & Industrial/Agriculture/Horticulture
13375,11078,/Business & Industrial/Agriculture/Horticulture/Greenhouse & Nursery Equipment & Supplies
11190,"1,34,60,10,406",/Business & Industrial/Agriculture/Irrigation
12430,11190,/Business & Industrial/Agriculture/Irrigation/Sprinklers
12429,11190,/Business & Industrial/Agriculture/Irrigation/Water Hoses & Accessories
11192,13460,/Business & Industrial/Agriculture/Livestock
12432,11192,/Business & Industrial/Agriculture/Livestock/Cattle
12433,11192,/Business & Industrial/Agriculture/Livestock/Domestic Pigs
12365,11192,/Business & Industrial/Agriculture/Livestock/Livestock Auctioning
12361,11192,/Business & Industrial/Agriculture/Livestock/Livestock Breeding
12360,11192,/Business & Industrial/Agriculture/Livestock/Livestock Feed
12364,"1,11,92,13,844",/Business & Industrial/Agriculture/Livestock/Livestock Slaughtering & Processing
12431,11192,/Business & Industrial/Agriculture/Livestock/Poultry
11301,13460,/Business & Industrial/Agriculture/Natural Fibers
10282,10004,/Business & Industrial/Building Construction & Maintenance
13797,10282,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies
10700,"1,37,97,10,135",/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Architectural Salvage & Reclaimed Building Materials
11281,13797,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Awnings & Canopies
13867,13797,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Ceilings
11299,"1,37,97,10,009",/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Doors & Windows
12616,11299,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Doors & Windows/Exterior & Interior Doors
12617,11299,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Doors & Windows/Garage Doors
12613,11299,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Doors & Windows/Windows
11139,12613,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Doors & Windows/Windows/Window Repair
12614,12613,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Doors & Windows/Windows/Window Screens & Outdoor Shutters
11294,13797,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Drywall
11295,13797,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Electrical Wiring
11286,"1,37,97,10,009",/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Exterior Siding
12585,11286,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Exterior Siding/Stucco
12586,11286,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Exterior Siding/Vinyl Siding
12587,11286,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Exterior Siding/Wood Siding
11288,"1,37,97,10,009",/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Flooring
12598,11288,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Flooring/Concrete Flooring
11136,"1,12,88,10,404",/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Flooring/Flooring Installation
12599,11288,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Flooring/Laminate Flooring
12596,11288,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Flooring/Linoleum & Marmoleum Flooring
12594,11288,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Flooring/Rugs & Carpet
12593,11288,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Flooring/Stone Flooring
12600,11288,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Flooring/Vinyl Flooring
12595,11288,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Flooring/Wood Flooring
11283,13797,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Insulation
12425,13797,/Business & Industrial/Building Construction & Maintenance/Building Materials & Supplies/Wood & Lumber
11138,"1,02,82,10,404",/Business & Industrial/Building Construction & Maintenance/Building Painting Services
11151,10282,/Business & Industrial/Building Construction & Maintenance/Building Restoration & Preservation
11133,"1,02,82,10,404",/Business & Industrial/Building Construction & Maintenance/Chimney Services
11141,10282,/Business & Industrial/Building Construction & Maintenance/Commercial & General Contracting
11154,10282,/Business & Industrial/Building Construction & Maintenance/Construction Consulting
11145,10282,/Business & Industrial/Building Construction & Maintenance/Construction Estimation
11276,10282,/Business & Industrial/Building Construction & Maintenance/Construction Trailers
11297,10282,/Business & Industrial/Building Construction & Maintenance/Decking Products & Equipment
11148,10282,/Business & Industrial/Building Construction & Maintenance/Demolition Services
11275,10282,/Business & Industrial/Building Construction & Maintenance/Earth Movers & Construction Tractors
13158,"1,12,75,12,443",/Business & Industrial/Building Construction & Maintenance/Earth Movers & Construction Tractors/Back Hoe Loaders
12445,"1,12,75,12,443",/Business & Industrial/Building Construction & Maintenance/Earth Movers & Construction Tractors/Skid Steer Loaders
13731,"1,02,82,11,077",/Business & Industrial/Building Construction & Maintenance/Eco-Friendly Building & Construction
11143,"1,02,82,10,404",/Business & Industrial/Building Construction & Maintenance/Electrician Services
11132,10282,/Business & Industrial/Building Construction & Maintenance/Excavation Services
11284,"1,02,82,10,418",/Business & Industrial/Building Construction & Maintenance/HVAC & Climate Control
12582,11284,/Business & Industrial/Building Construction & Maintenance/HVAC & Climate Control/Air Conditioners
11147,"1,12,84,10,404",/Business & Industrial/Building Construction & Maintenance/HVAC & Climate Control/HVAC Service & Repair
12584,11284,/Business & Industrial/Building Construction & Maintenance/HVAC & Climate Control/Heaters & Furnaces
13803,11284,/Business & Industrial/Building Construction & Maintenance/HVAC & Climate Control/Residential Boilers
12583,11284,/Business & Industrial/Building Construction & Maintenance/HVAC & Climate Control/Ventilators
11277,10282,/Business & Industrial/Building Construction & Maintenance/Handrails
11287,"1,02,82,10,404",/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories
13219,11287,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Drills
13222,11287,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Hammers
12589,11287,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Hardware Accessories
13199,12589,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Hardware Accessories/Ball Bearings
13193,12589,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Hardware Accessories/Belts & Belting
13196,12589,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Hardware Accessories/Coils & Springs
13204,12589,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Hardware Accessories/Drill Bits
13200,12589,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Hardware Accessories/Fasteners & Hooks
13201,12589,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Hardware Accessories/Gaskets & Seals
13197,12589,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Hardware Accessories/Grommets
13203,12589,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Hardware Accessories/Hinges & Latches
13202,12589,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Hardware Accessories/Knobs
13198,12589,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Hardware Accessories/Mechanical Bushings
13195,12589,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Hardware Accessories/Nails
13194,12589,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Hardware Accessories/Power Tool Accessories
13319,12589,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Hardware Accessories/Screws
12590,11287,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Power Tools
13213,12590,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Power Tools/Chainsaws
13207,12590,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Power Tools/Grinders
13210,12590,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Power Tools/Nailguns
13216,12590,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Power Tools/Planers
13206,"1,25,90,13,219",/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Power Tools/Power Drills
13215,12590,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Power Tools/Power Router
13212,"1,25,90,13,221",/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Power Tools/Power Saws
13675,13212,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Power Tools/Power Saws/Band Saw
13321,13212,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Power Tools/Power Saws/Table Saws
13211,12590,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Power Tools/Rotary Tools
13208,12590,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Power Tools/Sanders
13205,12590,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Power Tools/Stud Sensors & Detectors
13218,11287,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Riveters
13221,11287,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Saws
13217,11287,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Screwdrivers
13674,11287,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Tool Belts
12592,11287,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Tool Storage & Accessories
13823,11287,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Woodworking Tools & Equipment
13220,11287,/Business & Industrial/Building Construction & Maintenance/Hardware Tools & Accessories/Wrenches
11280,"1,02,82,10,405",/Business & Industrial/Building Construction & Maintenance/House Paints & Stains
11293,"1,02,82,10,419",/Business & Industrial/Building Construction & Maintenance/Installation Lighting
11308,"1,12,93,11,205",/Business & Industrial/Building Construction & Maintenance/Installation Lighting/Exit & Emergency Signs & Lights
12611,11293,/Business & Industrial/Building Construction & Maintenance/Installation Lighting/Exterior Lighting
12610,11293,/Business & Industrial/Building Construction & Maintenance/Installation Lighting/Interior Lighting
12612,11293,/Business & Industrial/Building Construction & Maintenance/Installation Lighting/Lighting Fixtures
12609,11293,/Business & Industrial/Building Construction & Maintenance/Installation Lighting/Track Lighting
11278,"1,02,82,10,009",/Business & Industrial/Building Construction & Maintenance/Kitchen & Bathroom Counters
11150,"1,02,82,11,078",/Business & Industrial/Building Construction & Maintenance/Landscaping & Landscape Design
11153,"1,02,82,10,009",/Business & Industrial/Building Construction & Maintenance/Locks & Locksmiths
12417,11153,/Business & Industrial/Building Construction & Maintenance/Locks & Locksmiths/Key Making & Copying
11292,10282,/Business & Industrial/Building Construction & Maintenance/Masonry
12606,11292,/Business & Industrial/Building Construction & Maintenance/Masonry/Bricks
12607,11292,/Business & Industrial/Building Construction & Maintenance/Masonry/Cement & Concrete
11146,11292,/Business & Industrial/Building Construction & Maintenance/Masonry/Concrete Mixing & Pouring
12608,11292,/Business & Industrial/Building Construction & Maintenance/Masonry/Stone
13462,"1,02,82,10,404",/Business & Industrial/Building Construction & Maintenance/Plumbing
12603,13462,/Business & Industrial/Building Construction & Maintenance/Plumbing/Indoor Fire Sprinklers
12602,13462,/Business & Industrial/Building Construction & Maintenance/Plumbing/Plumbing Fixtures
13228,"1,26,02,10,415",/Business & Industrial/Building Construction & Maintenance/Plumbing/Plumbing Fixtures/Bathroom Fixtures
13326,"1,32,28,13,230",/Business & Industrial/Building Construction & Maintenance/Plumbing/Plumbing Fixtures/Bathroom Fixtures/Bathroom Faucets & Shower Heads
13325,13228,/Business & Industrial/Building Construction & Maintenance/Plumbing/Plumbing Fixtures/Bathroom Fixtures/Bathtubs
13342,13228,"/Business & Industrial/Building Construction & Maintenance/Plumbing/Plumbing Fixtures/Bathroom Fixtures/Showers, Shower Doors & Enclosures"
13328,"1,32,28,13,229",/Business & Industrial/Building Construction & Maintenance/Plumbing/Plumbing Fixtures/Bathroom Fixtures/Sinks & Basins
13327,13228,/Business & Industrial/Building Construction & Maintenance/Plumbing/Plumbing Fixtures/Bathroom Fixtures/Toilets
13230,12602,/Business & Industrial/Building Construction & Maintenance/Plumbing/Plumbing Fixtures/Faucets
13229,12602,/Business & Industrial/Building Construction & Maintenance/Plumbing/Plumbing Fixtures/Kitchen Fixtures
13329,"1,32,29,13,230",/Business & Industrial/Building Construction & Maintenance/Plumbing/Plumbing Fixtures/Kitchen Fixtures/Kitchen Faucets & Sprayers
12601,13462,"/Business & Industrial/Building Construction & Maintenance/Plumbing/Pumps, Valves & Accessories"
13227,12601,"/Business & Industrial/Building Construction & Maintenance/Plumbing/Pumps, Valves & Accessories/Hoses"
13224,12601,"/Business & Industrial/Building Construction & Maintenance/Plumbing/Pumps, Valves & Accessories/Pipe Fittings"
13226,12601,"/Business & Industrial/Building Construction & Maintenance/Plumbing/Pumps, Valves & Accessories/Pipes, Tubes & Tubing"
13225,12601,"/Business & Industrial/Building Construction & Maintenance/Plumbing/Pumps, Valves & Accessories/Plumbing Pumps"
13223,12601,"/Business & Industrial/Building Construction & Maintenance/Plumbing/Pumps, Valves & Accessories/Valves"
13191,"1,34,62,12,584",/Business & Industrial/Building Construction & Maintenance/Plumbing/Water Heaters
12605,13462,/Business & Industrial/Building Construction & Maintenance/Plumbing/Water Softeners
